geoid,land,water
51177,256932.97148900628,8211.567239785907
51179,172290.91863815402,6940.693031140192
51181,178527.48921385963,20069.117043831513
51183,313740.62581853586,1669.2737085048655
51185,332025.7990145446,721.8853629727739
51187,137298.83959415447,2122.7022926417026
51191,359139.12267782923,3211.9260364826064
51193,146793.89378431672,15099.688153284274
51195,258196.2845267689,1305.8163613270535
51197,295628.70175889455,1806.423251607419
51199,66976.06316996388,70529.13616977113
51510,9557.856461552907,264.46899571519646
51520,8258.29927400503,79.66892850259212
51530,4120.151426043895,54.259104589731294
51540,6556.581151806586,11.653479487800418
51550,216646.43229565638,7959.263231245954
51570,4812.430872330647,189.50717346288232
51580,3499.826532175563,128.99482561788645
51590,27367.14835699777,601.6687011658421
51595,4418.504964342725,40.92580420375303
51600,3992.429192015538,22.2533025605037
51610,1309.722599743999,0.007907365216488833
51620,5262.313003167888,91.38443138630939
51630,6688.631185659993,44.04773083328803
51640,5271.638999125247,25.6438325022363
51650,32941.320431149084,54262.13657008149
51660,11092.617486149755,36.865619270249034
51670,6589.998418526957,327.29795446346054
51678,1599.5122144082077,16.750023474990485
51680,31343.444300025203,353.0606445491072
51683,6303.169370820834,36.50262178577959
51685,1615.7512244060827,0.15221678041741005
51690,7012.005604345097,33.01695635628611
51700,44216.89952209861,32373.565925186438
51710,34097.01225147398,27600.938011198807
51720,4785.489984827743,22.0753868431327
51730,14533.150887354639,150.67978630345502
51735,9844.43963962183,40390.41553204213
51740,21312.285574494792,8564.33259366521
51750,6192.776621874737,212.19241584833674
51760,38344.24146128109,1699.61155068374
51770,27216.520956988876,213.9130090984121
51775,9291.043920471675,68.57514220902131
51790,12749.100290101462,36.495949946378175
51800,255457.9847091325,19042.410164917987
51810,156621.158132478,161777.7800566365
51820,9568.94382311224,101.78953559055662
51830,5721.797146429577,103.01913088172064
51840,5883.446919339933,13.457841388137963
53001,1231983.160524456,3088.7984758553544
53003,407091.90434064926,2786.285169242326
53005,1087998.2465417632,38209.08111474081
53007,1869545.4401684268,46870.84455602615
53009,1112752.3909895574,596481.6020321929
53011,402220.0723523917,17362.7632287749
53013,555893.8861240566,3104.0762467690997
53015,729879.7190908507,16635.130693920717
53017,1164327.2386492244,18905.476344622744
53019,1410071.1890206235,34667.46465160643
53021,794620.526037471,14952.144131499483
53023,454934.174644045,4767.848900134919
53025,1714868.5375822242,71656.16527381723
53027,1216830.78683226,206275.40364628378
53029,133364.92243368932,197722.50979771971
53031,1154423.604967802,245828.99902640565
53033,1353732.631472302,123036.03905249995
53035,252864.22460870896,109267.38854321622
53037,1470270.0251553056,22841.41408400587
53039,1197846.2365883673,20986.794700088463
53041,1537772.7425707832,21486.814468501503
53043,1478741.283859585,18638.70877668118
53045,614008.6383022887,58658.25998428411
53047,3370343.7479922706,29764.49716570378
53049,596974.4873803393,188008.90912954733
53051,896159.7781984056,16157.053369773108
53053,1067604.335460085,87887.08257760337
53055,111303.25091552462,286006.49911289243
53057,1107288.1199250778,119613.4474629713
53059,1061285.9515772723,18123.914837676617
53061,1335377.0085943176,69902.87852804396
53063,1128889.736239949,10733.002130046505
53065,1585528.808508325,40280.33784217887
53067,462376.61421447736,33040.828444769526
53069,168267.9378579936,15218.813104481005
53071,812819.4993155187,18517.052727299684
53073,1349044.8117799973,254069.76470646376
53075,1381917.9927153396,11930.550105513905
53077,2748490.773093213,10172.867853100923
54001,218277.56458093436,1146.378179625685
54003,205533.83116786843,262.3821926135325
54005,320981.54445668985,1064.0289014198663
54007,326919.3134924361,3495.2187622008173
54009,57089.73525152834,2153.3099736585896
54011,179852.3704798288,4478.214467513084
54013,178719.41060476517,915.4107134914476
54015,218840.59517749562,1201.535264377814
54017,204620.50058563924,483.9408825608002
54019,423416.6262237883,4325.680898276689
54021,216641.45386793712,1008.7107041014515
54023,305518.52152038866,1864.5379380556776
54025,652577.3130278784,3108.2757990145446
54027,409852.2637303984,2698.899887814256
54029,52869.915440613215,3429.653113772159
54031,372682.69547253917,1388.0373919532674
54033,266244.6738953164,326.25764172716623
54035,297187.92644173506,4654.497313966878
54037,134179.73169321398,1289.0544768042382
54039,577043.8468343357,5944.482141709868
54041,247617.09473517738,1756.5253060397442
54043,279704.53017895354,994.2221870783768
54045,290400.40376983635,1193.5263389393258
54047,341412.0817127353,922.5139985074848
54049,197595.78067934152,1775.7434158829315
54051,195475.8758642503,4302.471545840479
54053,275678.7430254568,8938.915603702624
54055,268137.16338099167,1095.8938535061752
54057,209835.0459368498,865.6032084134366
54059,270809.12707630114,538.1537784850476
54061,230443.47790632737,3719.4061568722414
54063,302562.17758953857,567.7500580697133
54065,146606.3753132058,346.3351833273204
54067,413974.29488541733,4845.479458147798
54069,67731.26794601246,2044.6212619166465
54071,445469.1919166959,1343.5693352376904
54073,83278.32022852285,2831.802928690392
54075,601780.6946620343,983.1372965706745
54077,415237.1549794161,1651.114938495525
54079,221233.81757708444,3021.3503802948458
54081,387427.880875543,2553.691009819959
54083,665407.4645527643,164.9078544847116
54085,289273.3734302644,1093.3439753290204
54087,309480.0351383542,99.99901157934794
54089,230771.88956376055,4573.126077996273
54091,110573.39616393944,1861.4024206421768
54093,268132.5484449672,1366.2276431603761
54095,164027.83985608595,2817.7409151786815
54097,226967.79626673518,74.7994741602131
54099,323832.3351932115,3919.265801139649
54101,354219.66734702955,1766.4651112220338
54103,229160.55262598657,2090.1059092728683
54105,148806.99604137527,1443.0215030912855
54107,234401.9904320881,6728.307626159541
54109,319650.47938401625,1513.151925196325
55001,413194.6079182378,26794.1391597436
55003,668798.8057407471,798310.7863874708
55005,552147.0423983039,17300.85078307626
55007,945842.3325738967,360845.1597040669
55009,339257.9881686048,54811.01891342917
55011,429846.7574860509,24293.078090173614
55013,525796.5511532398,37546.25166178222
55015,203670.53295641558,50458.627429661516
55017,645347.2420592756,21061.23241229002
55019,774203.4807233262,5743.252299313542
55021,489948.8576328314,19480.985257705976
55023,365221.8945058638,18272.30222938278
55025,765723.2493834726,26277.518866479197
55027,560429.4623485863,20114.73315113446
55029,308455.7872029178,1208493.6528567828
55031,834649.4642760066,112342.92463786739
55033,544096.6415937295,8795.047024112522
55035,408269.940892445,4657.570313774136
55037,312398.36193987436,5958.109744344998
55039,460513.8887927924,29624.394221692866
55041,649115.2397167187,20656.554958659304
55043,733992.5267985549,23365.960522479156
55045,373787.2491264832,325.12837113218643
55047,223558.89455034272,19720.448693555
55049,488126.560592657,3427.421754150131
55051,485240.19486713153,103024.20815150511
55053,632154.3166800927,8150.853501233055
55055,356127.6463727433,16826.704407861896
55057,490904.6799246823,24398.549245587936
55059,174013.5843592316,308562.2895281774
55061,219148.52997138523,474793.96692744497
55063,289131.94303731783,18065.934082226715
55065,405495.94179190777,627.4247194120874
55067,557215.1991914719,10972.433936434667
55069,562439.628749203,17906.032331239527
55071,377148.86776414304,579058.6610359637
55073,988782.7041212199,20069.85588826893
55075,895647.1918969274,96350.51472005456
55077,291652.19577647856,5605.000172973614
55078,228869.21563879156,4704.4800166054665
55079,154549.31551869845,606750.9622275048
55081,576577.3911131099,4593.496439214601
55083,638387.5088340095,96874.64701027462
55085,712918.850911571,78486.10280563202
55087,408049.9572508068,4498.783995492801
55089,149120.94413940684,565242.7314016299
55091,148483.75728342467,10685.565351902462
55093,367229.42009360343,11570.911274420167
55095,584996.9398496612,27108.50338286968
55097,512527.0090885279,14069.94113955017
55099,802549.4037352416,15390.140751100853
55101,212858.58295073218,294113.547046352
55103,375135.3565480397,2014.7563790197833
55105,459610.6242864838,5114.064731668504
55107,584673.5614772935,11073.693678555719
55109,462389.6156526294,8449.373835516919
55111,532181.8988054936,11296.009992932792
55113,804678.7452494032,59472.840177322665
55115,571663.6740584058,10349.598207004938
55117,327391.0970480817,486202.3492287848
55119,624019.320905591,6100.140355732592
55121,469122.1712636464,5775.359661564768
55123,506599.13093114167,15886.273061089338
55125,548931.0440687347,102407.00024216306
55127,355372.3079128015,13644.43642725471
55129,510151.97511156794,35970.14944920259
55131,275613.75288495276,3212.2195974162682
55133,351797.4903999644,19731.707546097467
55135,478522.3941525034,11188.547417009731
55137,400729.2725718211,7203.4950554256875
55139,278057.2471002209,92227.73977849493
55141,507536.45641312026,10391.797838324033
56001,2735566.711227964,22032.234374305015
56003,2007358.827090633,13937.42210009736
56005,3073312.222315573,2727.5509901503883
56007,5054589.239805676,42350.424032459734
56009,2723160.711020396,6475.203491101743
56011,1826865.5038721377,6964.91922132221
56013,5877385.11438498,52683.501282475794
56015,1424391.1197817568,4193.18656934018
56017,1282621.5117399662,1473.8236558714657
56019,2658656.0266478206,13083.611738483663
56021,1718982.7488472543,1056.081999377295
56023,2608213.219879116,12342.258442347895
56025,3417945.8520927336,22474.03641341682
56027,1680656.2814132439,1227.9767523462635
56029,4441506.233721947,16188.497748871965
56031,1333878.541634749,17059.140419979936
56033,1614949.6451569858,1973.4616468076483
56035,3127345.434732113,31469.739007526823
56037,6673257.341741499,41080.31930929165
56039,2557979.557731179,141063.44696876095
56041,1332369.281862975,4039.0912954735277
56043,1432745.4337436927,2583.6290358450747
56045,1534721.7618103912,1291.2475351259989
72001,42681.419174372226,259.9027394078372
72003,19749.542361238095,9396.418210662094
72005,23379.58120616972,24990.185230030194
72007,19254.308278517172,7.01358584186258
72009,20038.862476092574,17.76562569498327
72011,25142.314288114736,3609.624746099445
72013,80600.66100631106,28962.165975595894
72015,9604.851415665478,13210.221257962963
72017,11965.300504588742,7820.742501593828
72019,21921.69756304888,19.22774694454466
72021,28371.689655683665,118.02385059033423
72023,45038.48885308609,68504.63124496523
72025,37506.23644010418,296.94355623866403
72027,29667.020850733654,9990.480026489673
72029,21035.51494244921,90.11455795357388
72031,29035.414617753024,9571.513963912761
72033,3120.7622700068696,1388.54568727359
72035,33238.08360061875,16.943753922794464
72037,18582.716229372894,83071.43884394321
72039,42578.741542825795,113.57076844763594
72041,23053.56103250421,277.6962879862412
72043,49928.17048279406,9.405069609524421
72045,18176.359943264655,79.00891061217833
72047,27242.983201791016,4.023860474540755
72049,7441.586316304492,100611.04288262999
72051,14794.210326030552,19580.314120083225
72053,19137.96054224757,48272.676593704746
72054,9733.84253470592,8.404540804475568
72055,23712.189203481215,27145.32131084347
72057,41594.72479897995,26768.349535195186
72059,27053.168876610507,14063.097314955297
72061,17654.337189821243,115.72033626070582
72063,17848.0463865812,272.0914486787287
72065,26740.16002530357,10866.621775895384
72067,7261.158774951444,0.11885758341034777
72069,28646.89907730932,17047.341148445954
72071,35399.25893161612,23385.274756230756
72073,28501.243680285454,0.7638020588802182
72075,38577.34144497215,29980.953134034782
72077,16952.751021779848,80.97487928912787
72079,38372.42281670233,26352.08581468101
72081,39328.09684545549,119.91445219256411
72083,29670.36714885121,92.96689285025921
72085,21683.073543438615,8.033141744463608
72087,12376.724917590427,29608.871816667735
72089,16519.32485927361,13259.520467720653
72091,28889.807653341108,16349.42226812887
72093,23438.367524451056,3.085602170571752
72095,13545.495025773069,11008.413683695508
72097,49711.24204939138,125703.81925739956
72099,32218.45406067914,13.955016976124698
72101,24877.604117760435,34.48031313166257
72103,33062.60236331378,13183.500541160307
72105,17536.850792960468,221.98420503798005
72107,40720.054066609664,99.5584230736917
72109,29824.51876269503,18304.20474145387
72111,28555.11557108474,14878.221880667974
72113,73560.43302708767,50347.28110189134
72115,14516.856278695086,7468.535111172612
72117,9144.24047286044,25680.251602476983
72119,38797.630755697006,18502.331190107885
72121,23240.302110772303,6.257444043035835
72123,44395.160445382346,28642.159353177525
72125,34877.66268168407,7.255007586128504
72127,30648.43137642518,18601.55552700118
72129,33988.81453769095,63.363941426192156
72131,45070.722486075625,509.2012078500368
72133,21780.90717247446,27463.489470849003
72135,17290.586775920096,347.2974108321019
72137,14876.148421245112,11879.823863439802
72139,13290.831657136643,393.5399297232916
72141,72660.13353563008,984.0295933143227
72143,17746.176047602337,6253.638623525399
72145,29350.572295557544,14281.44709725565
72147,32501.201672407744,136453.05249007873
72149,22807.4529388217,895.1723064301706
72151,35337.31782171856,17937.98673539485
72153,43335.30539727097,401.61013724220754
